pair_id,sentence,label,corruption_type,phenomenon,source
tone_0364,O hun mi lati mọ IBI ti wọn ti ṣe iwadii-ayẹwo yii ni Naijiria.,incorrect,strip_all,tone,menyo20k
tone_0364,Ò hùn mí láti mọ IBI tí wọ́n ti ṣe ìwádìí-àyẹ̀wò yìí ní Nàìjíríà.,incorrect,single_flip,tone,menyo20k
tone_0364,Ó hùn mí láti mọ IBI tí wọ́n ti ṣe ìwádìi-àyẹ̀wò yìí ní Nàìjíríà.,incorrect,single_delete,tone,menyo20k
tone_0365,Kò sí kò sí; bẹ́ẹ̀ni ọmọ wọn ń yó.,correct,none,tone,menyo20k
tone_0365,Ko si ko si; bẹẹni ọmọ wọn n yo.,incorrect,strip_all,tone,menyo20k
tone_0365,Kò sí kò sí; bẹ́ẹ̀ni ọmọ wọn ǹ yó.,incorrect,single_flip,tone,menyo20k
tone_0365,Kò sí kò sí; bẹ́ẹ̀ni ọmọ wọn n yó.,incorrect,single_delete,tone,menyo20k
tone_0366,Torí náà ẹ jẹ́ ká pè é ní Hadiza,correct,none,tone,menyo20k
tone_0366,Tori naa ẹ jẹ ka pe e ni Hadiza,incorrect,strip_all,tone,menyo20k
tone_0366,Torí náà ẹ jẹ̀ ká pè é ní Hadiza,incorrect,single_flip,tone,menyo20k
tone_0366,Torí naà ẹ jẹ́ ká pè é ní Hadiza,incorrect,single_delete,tone,menyo20k
tone_0367,Ó wà nínu gbogbo wa.,correct,none,tone,menyo20k
tone_0367,O wa ninu gbogbo wa.,incorrect,strip_all,tone,menyo20k
tone_0367,Ó wà nìnu gbogbo wa.,incorrect,single_flip,tone,menyo20k
tone_0367,Ó wà ninu gbogbo wa.,incorrect,single_delete,tone,menyo20k
tone_0368,"À-gbàbọ̀-ọ ṣòkòtò, bí kò fúnni lẹ́sẹ̀ a ṣoni; rẹ́múrẹ́mú ni ohun ẹni ń bani mu.",correct,none,tone,menyo20k
tone_0368,"A-gbabọ-ọ ṣokoto, bi ko funni lẹsẹ a ṣoni; rẹmurẹmu ni ohun ẹni n bani mu.",incorrect,strip_all,tone,menyo20k
tone_0368,"À-gbàbọ̀-ọ ṣòkòtò, bí kó fúnni lẹ́sẹ̀ a ṣoni; rẹ́múrẹ́mú ni ohun ẹni ń bani mu.",incorrect,single_flip,tone,menyo20k
tone_0368,"À-gbàbọ̀-ọ ṣokòtò, bí kò fúnni lẹ́sẹ̀ a ṣoni; rẹ́múrẹ́mú ni ohun ẹni ń bani mu.",incorrect,single_delete,tone,menyo20k
tone_0369,A ní dátà ogún ọdún láti fi ṣẹ̀rí pé èyí ń ṣiṣé.,correct,none,tone,menyo20k
tone_0369,A ni data ogun ọdun lati fi ṣẹri pe eyi n ṣiṣe.,incorrect,strip_all,tone,menyo20k
tone_0369,A ní dátà ogún ọdún láti fi ṣẹ̀rí pé èyí ǹ ṣiṣé.,incorrect,single_flip,tone,menyo20k
tone_0369,A ní dátà ogún ọdún láti fi ṣẹ̀rí pé èyí ń ṣiṣe.,incorrect,single_delete,tone,menyo20k
tone_0370,"Tí a bá wá wo àwọn èto PMTCT wọ̀nyí, kí ló túmọ̀ sí?",correct,none,tone,menyo20k
tone_0370,"Ti a ba wa wo awọn eto PMTCT wọnyi, ki lo tumọ si?",incorrect,strip_all,tone,menyo20k
tone_0370,"Tí a bá wá wo àwọn éto PMTCT wọ̀nyí, kí ló túmọ̀ sí?",incorrect,single_flip,tone,menyo20k
tone_0370,"Tí a bá wá wo àwọn èto PMTCT wọ̀nyí, kí ló túmọ sí?",incorrect,single_delete,tone,menyo20k
tone_0371,Ìdí nìyí tí mo fi jọ̀wọ́ ayé mi fún ètò-ẹ̀kọ́.,correct,none,tone,menyo20k
tone_0371,Idi niyi ti mo fi jọwọ aye mi fun eto-ẹkọ.,incorrect,strip_all,tone,menyo20k
tone_0371,Ìdí nìyí tí mo fi jọ̀wọ́ ayé mi fún étò-ẹ̀kọ́.,incorrect,single_flip,tone,menyo20k
tone_0371,Ìdí nìyí tí mo fi jọ̀wọ́ ayé mi fún ètò-ẹ̀kọ.,incorrect,single_delete,tone,menyo20k
tone_0372,Ẹ̀ya ara yẹn náà ni ó lè ṣe ìdíwọ́ fún ìgbàgbọ wa nípa òótọ́.,correct,none,tone,menyo20k
tone_0372,Ẹya ara yẹn naa ni o le ṣe idiwọ fun igbagbọ wa nipa ootọ.,incorrect,strip_all,tone,menyo20k
tone_0372,Ẹ̀ya ara yẹn nàà ni ó lè ṣe ìdíwọ́ fún ìgbàgbọ wa nípa òótọ́.,incorrect,single_flip,tone,menyo20k
tone_0372,Ẹ̀ya ara yẹn náà ni ó lè ṣe ìdíwọ́ fún ìgbàgbọ wa nípa oótọ́.,incorrect,single_delete,tone,menyo20k
tone_0373,"Àwọn adarí owó ní oríṣiríṣi ìpeníjà láti kojú, lásíkò yìí.",correct,none,tone,menyo20k
tone_0373,"Awọn adari owo ni oriṣiriṣi ipenija lati koju, lasiko yii.",incorrect,strip_all,tone,menyo20k
tone_0373,"Àwọn adarì owó ní oríṣiríṣi ìpeníjà láti kojú, lásíkò yìí.",incorrect,single_flip,tone,menyo20k
tone_0373,"Àwọn adarí owó ní oríṣiríṣi ìpeníjà láti kojú, lasíkò yìí.",incorrect,single_delete,tone,menyo20k
tone_0374,Ó mọ̀ pé obìnrin tún lè mú ìparun wábí i paramọ́lẹ̀.,correct,none,tone,menyo20k
tone_0374,O mọ pe obinrin tun le mu iparun wabi i paramọlẹ.,incorrect,strip_all,tone,menyo20k
tone_0374,Ó mọ̀ pé obìnrin tún lè mú ìparun wàbí i paramọ́lẹ̀.,incorrect,single_flip,tone,menyo20k
tone_0374,Ó mọ̀ pé obìnrin tún lè mu ìparun wábí i paramọ́lẹ̀.,incorrect,single_delete,tone,menyo20k
tone_0375,“Àńjùwọ́n” ò ṣéé wí lẹ́jọ́; ìjà ìlara ò tán bọ̀rọ̀.,correct,none,tone,menyo20k
tone_0375,“Anjuwọn” o ṣee wi lẹjọ; ija ilara o tan bọrọ.,incorrect,strip_all,tone,menyo20k
tone_0375,“Àńjùwọ́n” ò ṣéé wí lẹ́jọ́; ìjá ìlara ò tán bọ̀rọ̀.,incorrect,single_flip,tone,menyo20k
tone_0375,“Àńjuwọ́n” ò ṣéé wí lẹ́jọ́; ìjà ìlara ò tán bọ̀rọ̀.,incorrect,single_delete,tone,menyo20k
tone_0376,"Egungun rẹ̀ á nà, á fẹ́rẹ̀ ẹ́ lè kán.",correct,none,tone,menyo20k
tone_0376,"Egungun rẹ a na, a fẹrẹ ẹ le kan.",incorrect,strip_all,tone,menyo20k
tone_0376,"Egungun rẹ̀ á nà, á fẹ́rẹ̀ ẹ́ lè kàn.",incorrect,single_flip,tone,menyo20k
tone_0376,"Egungun rẹ̀ á nà, á fẹ́rẹ ẹ́ lè kán.",incorrect,single_delete,tone,menyo20k
tone_0377,"Bẹ́ẹ̀ ní, wọn máa parí ẹ̀ láìpẹ́",correct,none,tone,menyo20k
tone_0377,"Bẹẹ ni, wọn maa pari ẹ laipẹ",incorrect,strip_all,tone,menyo20k
tone_0377,"Bẹ̀ẹ̀ ní, wọn máa parí ẹ̀ láìpẹ́",incorrect,single_flip,tone,menyo20k
tone_0377,"Bẹ́ẹ̀ ní, wọn máa parí ẹ̀ laìpẹ́",incorrect,single_delete,tone,menyo20k
tone_0378,"Ohun tí a ṣe nílé àna ẹni, “Ojú ń tì mí” kúrò níbẹ̀.",correct,none,tone,menyo20k
tone_0378,"Ohun ti a ṣe nile ana ẹni, “Oju n ti mi” kuro nibẹ.",incorrect,strip_all,tone,menyo20k
tone_0378,"Ohun tí a ṣe nílé àna ẹni, “Ojú ń tì mì” kúrò níbẹ̀.",incorrect,single_flip,tone,menyo20k
tone_0378,"Ohun tí a ṣe nilé àna ẹni, “Ojú ń tì mí” kúrò níbẹ̀.",incorrect,single_delete,tone,menyo20k
tone_0379,Ìran mẹ́ta péré ló gbà.,correct,none,tone,menyo20k
tone_0379,Iran mẹta pere lo gba.,incorrect,strip_all,tone,menyo20k
tone_0379,Ìran mẹ́ta pérè ló gbà.,incorrect,single_flip,tone,menyo20k
tone_0379,Ìran mẹ́ta peré ló gbà.,incorrect,single_delete,tone,menyo20k
tone_0380,Ẹjọ́ yẹn wà ní ilé-ẹjọ́ kò tẹ́milọ́rùn.,correct,none,tone,menyo20k
tone_0380,Ẹjọ yẹn wa ni ile-ẹjọ ko tẹmilọrun.,incorrect,strip_all,tone,menyo20k
tone_0380,Ẹjọ́ yẹn wà ní ilé-ẹjọ́ kò tẹ́milọ̀rùn.,incorrect,single_flip,tone,menyo20k
tone_0380,Ẹjọ́ yẹn wà ni ilé-ẹjọ́ kò tẹ́milọ́rùn.,incorrect,single_delete,tone,menyo20k
tone_0381,A kò ní alẹ́ àìláriwo.,correct,none,tone,menyo20k
tone_0381,A ko ni alẹ ailariwo.,incorrect,strip_all,tone,menyo20k
tone_0381,A kò ní alẹ́ áìláriwo.,incorrect,single_flip,tone,menyo20k
tone_0381,A kò ni alẹ́ àìláriwo.,incorrect,single_delete,tone,menyo20k
tone_0382,"Bí o bá já n ó so ọ́, kókó yó wà láàárín-in rẹ̀.",correct,none,tone,menyo20k
tone_0382,"Bi o ba ja n o so ọ, koko yo wa laaarin-in rẹ.",incorrect,strip_all,tone,menyo20k
tone_0382,"Bí o bá já n ó so ọ́, kókó yó wà láààrín-in rẹ̀.",incorrect,single_flip,tone,menyo20k
tone_0382,"Bí o bá já n ó so ọ́, kókó yó wa láàárín-in rẹ̀.",incorrect,single_delete,tone,menyo20k
tone_0383,Mo ti sọ nígbà pípẹ́ pé nǹkan tí a nílò ni ìdámọ̀ àìsàn kánkán.,correct,none,tone,menyo20k
tone_0383,Mo ti sọ nigba pipẹ pe nnkan ti a nilo ni idamọ aisan kankan.,incorrect,strip_all,tone,menyo20k
tone_0383,Mo ti sọ nígbà pípẹ́ pé nǹkan tí a níló ni ìdámọ̀ àìsàn kánkán.,incorrect,single_flip,tone,menyo20k
tone_0383,Mo ti sọ nígbà pípẹ́ pé nǹkan tí a nílò ni ìdámọ̀ àìsàn kankán.,incorrect,single_delete,tone,menyo20k
tone_0384,COVID-19 wà lára àjálù tí ó ń kujú ọmọnìyàn,correct,none,tone,menyo20k
tone_0384,COVID-19 wa lara ajalu ti o n kuju ọmọniyan,incorrect,strip_all,tone,menyo20k
tone_0384,COVID-19 wà lára àjálù tí ó ǹ kujú ọmọnìyàn,incorrect,single_flip,tone,menyo20k
tone_0384,COVID-19 wà lára àjálù tí o ń kujú ọmọnìyàn,incorrect,single_delete,tone,menyo20k
tone_0385,Gbogbo ètò àjẹsára àìfaragbàìsàn-láàyè ti lúwẹ̀ wọnú ẹ̀dọ̀fóóró.,correct,none,tone,menyo20k
tone_0385,Gbogbo eto ajẹsara aifaragbaisan-laaye ti luwẹ wọnu ẹdọfooro.,incorrect,strip_all,tone,menyo20k
tone_0385,Gbogbo ètò àjẹsára àìfaragbàìsàn-láàyè ti lúwẹ̀ wọnú ẹ̀dọ̀fóòró.,incorrect,single_flip,tone,menyo20k
tone_0385,Gbogbo ètò àjẹsára àìfaragbàìsan-láàyè ti lúwẹ̀ wọnú ẹ̀dọ̀fóóró.,incorrect,single_delete,tone,menyo20k
tone_0386,"Ṣùgbọ́n láìní yípada, ní àsìkò kànkan, a máa ń padà sọ nípa Twitter.",correct,none,tone,menyo20k
tone_0386,"Ṣugbọn laini yipada, ni asiko kankan, a maa n pada sọ nipa Twitter.",incorrect,strip_all,tone,menyo20k
tone_0386,"Ṣùgbọ́n láìní yìpada, ní àsìkò kànkan, a máa ń padà sọ nípa Twitter.",incorrect,single_flip,tone,menyo20k
tone_0386,"Ṣùgbọ́n láìní yípada, ní àsìkò kànkan, a máa ń pada sọ nípa Twitter.",incorrect,single_delete,tone,menyo20k
tone_0387,"Níparí, a ṣe ìlànà ètò tí orílẹ̀ - èdè lè lò fún ìdàgbàsókè",correct,none,tone,menyo20k
tone_0387,"Nipari, a ṣe ilana eto ti orilẹ - ede le lo fun idagbasoke",incorrect,strip_all,tone,menyo20k
tone_0387,"Níparí, a ṣe ìlànà ètò tì orílẹ̀ - èdè lè lò fún ìdàgbàsókè",incorrect,single_flip,tone,menyo20k
tone_0387,"Níparí, a ṣe ilànà ètò tí orílẹ̀ - èdè lè lò fún ìdàgbàsókè",incorrect,single_delete,tone,menyo20k
tone_0388,"""Kíyèsára fún """"ìbéèrè ààbò"""" tí ibùdó-ìtàkùn-àgbáyé ń lò fi ṣe ìfẹsẹ̀múlẹ̀ ìdánimọ̀ọ rẹ.""",correct,none,tone,menyo20k
tone_0388,"""Kiyesara fun """"ibeere aabo"""" ti ibudo-itakun-agbaye n lo fi ṣe ifẹsẹmulẹ idanimọọ rẹ.""",incorrect,strip_all,tone,menyo20k
tone_0388,"""Kíyèsára fún """"ìbéèrè áàbò"""" tí ibùdó-ìtàkùn-àgbáyé ń lò fi ṣe ìfẹsẹ̀múlẹ̀ ìdánimọ̀ọ rẹ.""",incorrect,single_flip,tone,menyo20k
tone_0388,"""Kíyèsára fún """"ìbéèrè ààbò"""" tí ibùdó-ìtàkùn-àgbáyé ń lò fi ṣe ìfẹsẹ̀múlẹ̀ ìdánimọọ rẹ.""",incorrect,single_delete,tone,menyo20k
tone_0389,Òdo nìkan ni iye àìléwu sìgá fún ọmọ ènìyàn.,correct,none,tone,menyo20k
tone_0389,Odo nikan ni iye ailewu siga fun ọmọ eniyan.,incorrect,strip_all,tone,menyo20k
tone_0389,Òdo nìkan ni iye àìléwu sìgá fùn ọmọ ènìyàn.,incorrect,single_flip,tone,menyo20k
tone_0389,Òdo nìkan ni iye àiléwu sìgá fún ọmọ ènìyàn.,incorrect,single_delete,tone,menyo20k
tone_0390,"Òyìnbó Òkè Eléérú, ó ṣubú sóde Alọ́ba; kùmọ̀ ni yó gbe dìde.",correct,none,tone,menyo20k
tone_0390,"Oyinbo Oke Eleeru, o ṣubu sode Alọba; kumọ ni yo gbe dide.",incorrect,strip_all,tone,menyo20k
tone_0390,"Òyìnbó Òkè Eléérú, ó ṣubú sóde Alọ́ba; kùmọ̀ ni yò gbe dìde.",incorrect,single_flip,tone,menyo20k
tone_0390,"Òyìnbó Òkè Eléérú, ó ṣubú sóde Alọ́ba; kumọ̀ ni yó gbe dìde.",incorrect,single_delete,tone,menyo20k
tone_0391,"--- COVID-19: Ààrẹ Buhari dúpẹ́ lọ́wọ́ àwọn ènìyàn, ilé-iṣẹ́ fún àtìlẹ́yìn",correct,none,tone,menyo20k
tone_0391,"--- COVID-19: Aarẹ Buhari dupẹ lọwọ awọn eniyan, ile-iṣẹ fun atilẹyin",incorrect,strip_all,tone,menyo20k
tone_0391,"--- COVID-19: Ààrẹ Buhari dúpẹ́ lọ́wọ́ àwọn ènìyàn, ilè-iṣẹ́ fún àtìlẹ́yìn",incorrect,single_flip,tone,menyo20k
tone_0391,"--- COVID-19: Aàrẹ Buhari dúpẹ́ lọ́wọ́ àwọn ènìyàn, ilé-iṣẹ́ fún àtìlẹ́yìn",incorrect,single_delete,tone,menyo20k
tone_0392,"Níbí, a nílò àwọn ìtàn-ìpìlẹ̀, tó jẹ́ ibi tí ìdánilẹ́kọ̀ ìtàn mi yóò ti wọlé.",correct,none,tone,menyo20k
tone_0392,"Nibi, a nilo awọn itan-ipilẹ, to jẹ ibi ti idanilẹkọ itan mi yoo ti wọle.",incorrect,strip_all,tone,menyo20k
tone_0392,"Níbí, a nílò àwọn ìtàn-ìpìlẹ̀, tó jẹ́ ibi tí ìdánilẹ̀kọ̀ ìtàn mi yóò ti wọlé.",incorrect,single_flip,tone,menyo20k
tone_0392,"Níbí, a nílò àwọn ìtàn-ìpìlẹ̀, to jẹ́ ibi tí ìdánilẹ́kọ̀ ìtàn mi yóò ti wọlé.",incorrect,single_delete,tone,menyo20k
tone_0393,“Ṣe mí níṣu” ní ń ṣíwájú “ẹ kúuṣẹ́” bí?,correct,none,tone,menyo20k
tone_0393,“Ṣe mi niṣu” ni n ṣiwaju “ẹ kuuṣẹ” bi?,incorrect,strip_all,tone,menyo20k
tone_0393,“Ṣe mí níṣu” nì ń ṣíwájú “ẹ kúuṣẹ́” bí?,incorrect,single_flip,tone,menyo20k
tone_0393,“Ṣe mí níṣu” ní ń ṣíwájú “ẹ kuuṣẹ́” bí?,incorrect,single_delete,tone,menyo20k
tone_0394,Ń ṣàfihàn àwọn akẹ́kọ̀ọ́ tí ó forúkọsílẹ̀ ní yàrá ìkẹ́kọ̀ọ́ yìí nìkan,correct,none,tone,menyo20k
tone_0394,N ṣafihan awọn akẹkọọ ti o forukọsilẹ ni yara ikẹkọọ yii nikan,incorrect,strip_all,tone,menyo20k
tone_0394,Ń ṣàfihàn àwọn akẹ́kọ̀ọ̀ tí ó forúkọsílẹ̀ ní yàrá ìkẹ́kọ̀ọ́ yìí nìkan,incorrect,single_flip,tone,menyo20k
tone_0394,Ń ṣàfihàn àwọn akẹ́kọ̀ọ́ tí ó forúkọsílẹ ní yàrá ìkẹ́kọ̀ọ́ yìí nìkan,incorrect,single_delete,tone,menyo20k
tone_0395,"Omí wọ́ yanrìn gbẹrẹrẹ, bẹ́ẹ̀ni omi ò lọ́wọ́, omi ò lẹ́sẹ̀.",correct,none,tone,menyo20k
tone_0395,"Omi wọ yanrin gbẹrẹrẹ, bẹẹni omi o lọwọ, omi o lẹsẹ.",incorrect,strip_all,tone,menyo20k
tone_0395,"Omí wọ́ yanrìn gbẹrẹrẹ, bẹ́ẹ́ni omi ò lọ́wọ́, omi ò lẹ́sẹ̀.",incorrect,single_flip,tone,menyo20k
tone_0395,"Omí wọ́ yanrìn gbẹrẹrẹ, bẹ́ẹ̀ni omi o lọ́wọ́, omi ò lẹ́sẹ̀.",incorrect,single_delete,tone,menyo20k
tone_0396,Ikọ̀ Nàìjííríà sepò kejì nínú ìdíje CHAN tí ó wáyé lórílẹ̀-èdè Morocco.,correct,none,tone,menyo20k
tone_0396,Ikọ Naijiiria sepo keji ninu idije CHAN ti o waye lorilẹ-ede Morocco.,incorrect,strip_all,tone,menyo20k
tone_0396,Ikọ̀ Nàìjííríà sepò kejí nínú ìdíje CHAN tí ó wáyé lórílẹ̀-èdè Morocco.,incorrect,single_flip,tone,menyo20k
tone_0396,Ikọ̀ Nàìjííríà sepò kejì nínú ìdíje CHAN tí ó wáyé lórílẹ-èdè Morocco.,incorrect,single_delete,tone,menyo20k
tone_0397,Ìmìtìtì Ilẹ̀ Wáyé ní Mẹ́síkò,correct,none,tone,menyo20k
tone_0397,Imititi Ilẹ Waye ni Mẹsiko,incorrect,strip_all,tone,menyo20k
tone_0397,Ìmìtìtì Ilẹ́ Wáyé ní Mẹ́síkò,incorrect,single_flip,tone,menyo20k
tone_0397,Ìmìtìtì Ilẹ̀ Wáyé ní Mẹsíkò,incorrect,single_delete,tone,menyo20k
tone_0398,Wọn rọ àwọn aláṣẹ ilé-ìwé ọ̀hún láti yọ ọ́ kúrò l'órí òye náà.,correct,none,tone,menyo20k
tone_0398,Wọn rọ awọn alaṣẹ ile-iwe ọhun lati yọ ọ kuro l'ori oye naa.,incorrect,strip_all,tone,menyo20k
tone_0398,Wọn rọ áwọn aláṣẹ ilé-ìwé ọ̀hún láti yọ ọ́ kúrò l'órí òye náà.,incorrect,single_flip,tone,menyo20k
tone_0398,Wọn rọ àwọn aláṣẹ ilé-ìwé ọ̀hun láti yọ ọ́ kúrò l'órí òye náà.,incorrect,single_delete,tone,menyo20k
tone_0399,Oníbànà ní ń tọ́jú òroǹbó; onídẹ ní ń tọ́jú awẹdẹ.,correct,none,tone,menyo20k
tone_0399,Onibana ni n tọju oronbo; onidẹ ni n tọju awẹdẹ.,incorrect,strip_all,tone,menyo20k
tone_0399,Oníbánà ní ń tọ́jú òroǹbó; onídẹ ní ń tọ́jú awẹdẹ.,incorrect,single_flip,tone,menyo20k
tone_0399,Oníbànà ni ń tọ́jú òroǹbó; onídẹ ní ń tọ́jú awẹdẹ.,incorrect,single_delete,tone,menyo20k
