sentence,source,word_count
--- Ẹ pín ìrẹsì tí ẹ gbà lọ́wọ́ àwọn fàyàwọ́ fún ọmọ orílẹ̀ èdè Nàìjíría-Buhari,menyo20k,15
"--- Ọjọ́ Àjíǹde kristi: Ìjọba orílẹ̀ èdè Nàìjíríà pàṣẹ ọjọ́ Ẹtì, Ajé fún ìsinmi",menyo20k,14
Arégbéṣọlá wá kí gbogbo àwọn omọ lẹ́yìn kristi kú ayẹyẹ àjọ̀dún Àjíǹde.,menyo20k,12
"--- COVID-19: Gómìnà ìpínlẹ̀ Ọ̀yọ́ yege àyẹ̀wò, yóò bẹ̀rẹ̀ iṣẹ́ lónìí",menyo20k,11
--- COVID-19: Àwọn ènìyàn mẹ́jọ (8) míràn tún jẹyọ lórílẹ̀ èdè Nàìjíríà,menyo20k,12
--- COVID-19: Gómìná ìpínlẹ̀ Èkó yóò tẹ̀síwájú nípa ètò ìrànwọ́,menyo20k,10
--- COVID-19: Àwọn ènìyàn mẹ́wàá (10) míràn tún jẹyọ lórílẹ̀ èdè Nàìjíríà,menyo20k,12
--- COVID-19: Àwọn ènìyàn márùn ún míràn tún jẹyọ lórílẹ̀ èdè Nàìjíríà,menyo20k,12
--- A ó sa ipá wa láti gbógun ti ààrùn Corona ní Nàìjíríà- Chikwe Ihekweazu,menyo20k,15
--- COVID-19: Ìpínlẹ̀ Anambra àti ìpínlẹ̀ míràn ti bẹ̀rẹ̀ gbígba owó ìrànwọ́,menyo20k,12
--- COVID-19: Ẹ máa san owó oṣù àwọn òṣìṣẹ́ lásìkò - ààrẹ Buhari,menyo20k,13
--- Alákóso àwọn asọ́bodè gbósùbà fún àwọn òsìsẹ́ rẹ̀,menyo20k,9
--- COVID-19: ilé-iṣẹ́ ológun ní irọ̣́ ni fídíò tí wọ́n ń gbé káàkiri,menyo20k,13
--- COVID-19: Àwọn mẹ́tàlélógún (23) mìíràn tún jẹyọ lórílẹ̀ èdè Nàìjíríà,menyo20k,11
--- COVID-19: Ẹ wo ìlú Àbújá bó se pa lọ́lọ́,menyo20k,10
Ó di dandan ká bọ̣́ lọ́wọ́ ààrùn corona.,menyo20k,8
--- Títìpa: ìjọba àpapọ̀ bẹ̀rẹ̀ pínpín ogún ẹgbẹ̀rún náírà nílùú Àbújá,menyo20k,11
--- Owó epo ọkọ̀ ayọ́kẹ́lẹ́ tún ti dínkù sí N123.50,menyo20k,10
--- COVID-19: Àwọn méjìlá míràn tún jẹyọ lórílẹ̀ èdè Nàìjíríà,menyo20k,10
Àwọn alárùn kòrónà ní Nàìjíríà (COVID-19) ti di mọ́kànléláàdọ́jọ (151) lórílẹ̀ èdè Nàìjíríà báyìí.,menyo20k,14
"--- COVID-19: Ààrẹ Buhari dúpẹ́ lọ́wọ́ àwọn ènìyàn, ilé-iṣẹ́ fún àtìlẹ́yìn",menyo20k,11
Ó ro̩ gbogbo afúnni láti fowó náà ráns̩é̩ sí ikò̩ ààre̩ amójútó ààrùn kòrónà (COVID-19).,menyo20k,15
--- Covid-19: Ìgbìmọ̀ yóò tẹ̀lé ìlàna kí wọ́n tó ṣèrànwọ́ lásìkò ìgbélé,menyo20k,12
"Òun, ìgbìmọ̀ náà yóòọ̀ kéde láìpé̩ ìlànà tí wọn yóò tẹ̀lé.",menyo20k,11
--- Ìgbélé COVID-19: Àwo̩n Gómìnà s̩èlérí mímójútó ìlo̩kiri e̩rù pàtàkì,menyo20k,10
--- COVID-19: Olùdarí òs̩ìs̩é fún Ààre̩ Bùhárí sò̩rò̩ lórí ipò rè̩,menyo20k,11
"Ò̩rò̩ láti e̩nu Olùdarí àwo̩n òs̩ìs̩é̩ ti Ààre̩, nípa ipò ìlera rè̩:",menyo20k,12
"--- COVID-19:Àar̀ẹ Buhari pàsẹ pé kí wọ́n ti Èkó, Ògùn àti Àbújá (FCT) pa",menyo20k,14
"Bákan náà, gbogbo àwọn adarí ilé-iṣẹ́ elétò ààbò àti ìtọpinipin ti mọ̀ nípa ètò ọ̀hún.",menyo20k,15
--- O̩gọ́ta ọjọ́ lepo lè dé -NNPC,menyo20k,7
--- Ààre̩ Buhari yóò bá Nàìjíríà sò̩rò̩ ní Súńńdè,menyo20k,9
Ohun Nàìjíríà yóò máa já geere ní ààyè lóri è̩ro̩ Twitter wa @voiceofnigeria.,menyo20k,13
"--- COVID-19: Gómìnà Èkìtì pàsẹ ìgbélé, ti gbogbo e̩nuubodè",menyo20k,9
"""""""Nítorí náà, a kò le fààyè àìléra láwùjo̩.""",menyo20k,8
Gbogbo o̩mo̩ ìpínlè̩ Èkìtì ní a rò̩ láti dúró sílé wo̩n.,menyo20k,11
"Àwọn ni ọmọ ilé - ìgbìmọ̀ aṣojú, ìjọba ìpínlẹ̀ àti ilé-ẹjọ́.",menyo20k,11
--- COVID-19: Mé̩tàdínló̩gò̩rún lálàrún kòrónà dì ní Nàìjíríà,menyo20k,8
Ó ti di ènìyàn mẹ́tàdínlọ́gọ́rùn tó ti ní ààrùn Corona báyìí ní Nàìjíríà.,menyo20k,13
--- COVID-19: Ààrẹ Nàìjíríà pàs̩e̩ títi pápá o̩kò̩ òfurufú àti e̩nuubodè,menyo20k,11
A nílò àtìle̩yìn àti ìfo̩wó̩sowó̩pò̩ yín lásìkò àìdè̩rùn yìí.,menyo20k,9
"""Bí a bá fo̩wó̩sowó̩pò̩, ó dájú pé a ó borí ààrùn yìí.""""""",menyo20k,12
--- COVID-19: Nàìjíríà tún s̩àwárí ènìyàn mẹ́rìnlá,menyo20k,7
"A rí às̩ìs̩e nínú ìròyìn wan í 8:35pm, ó ye̩ kó jé̩:",menyo20k,12
"--- COVID-19: Igbákejì ààrẹ, Ọ̀sínbàjò kò láàrùn Kòrónà",menyo20k,8
"Igbákejì ààrẹ Nàìjíríà, ọ̀jọ̀gbọ́n Yemí Ọ̀sínbàjò, ti yege àyẹ̀wò ààrùn Kòrónà.",menyo20k,11
Èyí hàn nínú àyẹ̀wò tí wọ́n ṣe fúngbàkejì ààrẹ.,menyo20k,9
"""Bẹ́ẹ̀ni, igbákejì ààrẹ ṣàyẹ̀wò, sùgbọ́n kò ní ààrùn Kòrónà, Ẹ̣ sé.""""""",menyo20k,11
--- COVID-19: Igbákejì ààrẹ Òsínbàjò ń dágbé.,menyo20k,7
"Wó̩n fagi lée, wo̩n ò si so̩ ìdí kan pàtó fúnté̩sìwájú rè̩.",menyo20k,12
"""---Ààmì ìpinlẹ́mìí ni ìkọlù t""""ó wáyé ní Garkida - Ààrẹ Buhari.""",menyo20k,11
---Ọmọ ogun bàbujá ìkọlù Boko Haram ní Adamawa.,menyo20k,8
"""---Ààrẹ Buhari dúpẹ́ lọ́wọ́ àwọn """"Dókítà Láìní Ààlà"""" fún àtìlẹ́yìn wọn ní Nàìjíríà.""",menyo20k,13
"""Èyí ni láti ṣ""""ètò ìrànwọ́ fún irú àwọn ènìyàn báyìí.""",menyo20k,10
"""---Mínísítà fún ètò ìròyìn ṣ""""àlàyé nípa Ẹ̀yáwó Ẹ̀ẹ́dẹ́gbẹ̀ta mílíọ̀nù dọ́là láti China""",menyo20k,12
---Ààrẹ Buhari fọkàn ìpínlẹ̀ Plateau balẹ̀ lórí ètò àlàáfíà àti àṣeyọrí.,menyo20k,11
Àwọn orílẹ̀ èdè mìíràn máa ń dá owó padà.,menyo20k,9
Sùgbọ́n níbí ẹ fi dùn wá ti ẹ sì ní fún wa ní Kọ́bọ̀.,menyo20k,14
"""""""Irú ọjá tó wà ní orílẹ̀ èdè Nàìjíríà, kò sí irú rẹ̀ ní àgbáyé.""",menyo20k,14
---Coronavirus: Ìjọba Nàìjíríà ti múra sílẹ̀.,menyo20k,6
Ilé ìgbìmọ̀ aṣòfin Nàìjíríà àti Iran yóò fọwọ́sowọ́pọ̀,menyo20k,8
"""""""Mo mọ̀ pé orílẹ̀ èdè Iran ń la ìpèníjà kọjá bíi orílẹ̀ èdè Nàìjíríà.""",menyo20k,14
---Ilé ìgbìmọ̀ aṣòfin fòǹtẹ̀ lu adarí ilé-iṣẹ́ ọkọ̀ òfuurufú tuntun.,menyo20k,10
---Ilé-iṣẹ́ Ààrẹ rọ ọmọ orílẹ̀ èdè Nàìjíríà láti yàgò fún àwọn akọ̀ròyìn ayédèrú,menyo20k,13
---Gómìnà Borno sàbẹ̀wò ṣí Niger láti gba àwọn àtìpó tó wà níbẹ̀ padà,menyo20k,13
Ó wá bá àwọn agbègbè méjì tó kábàámọ̀ nínú ìṣẹ̀lẹ̀ náà kẹ́dùn.,menyo20k,12
Ilé-iṣẹ́ ọlọ́pàá ìpínlẹ̀ náà ti ní àwọn ti mú ọ̀kan lára ọ̀daràn ọ̀hún.,menyo20k,13
---Mínísítà pè fún ìbálẹ̀ọkàn ní ìpínlẹ̀ Bayelsa-.,menyo20k,7
Sylva sọ̀rọ̀ yìí lọ́jọ́ Àìkú nínú àtẹ̀jáde kan tí ó gbé síta nílùú Àbújá.,menyo20k,14
Ààrẹ Buhari kí Nasir el-Rufai kú orí-ire ọgọ́ta ọdún.,menyo20k,9
Ọ̀jọ̀gbọ́n Yakasai ni olùdarí ayẹyẹ ọ̀hún.,menyo20k,6
---Orílẹ̀ èdè Nàìjíríà gba orísirísi ìlànà láti tún ojú pópó ṣ̣e.,menyo20k,11
---Ààrẹ Buhari dé sí New York fún Ìpàdé Àpérò Àjọ UN.,menyo20k,11
---Àrùn Ebola àkọ́kọ́ ṣẹlẹ̀ ní ìlú Goma ní Orílẹ̀-èdè Ìjọba Àwarawa Olómìnira Congo.,menyo20k,13
Bí àrùn Ebola ṣ̣e wọ ìlú Goma,menyo20k,7
- Àjọ Elétò Ìlera Àgbáyé (WHO),menyo20k,6
---NMA dá àwọn Ìpínlẹ̀ lẹ́bi fún ipò àìdára ètò ìlera abẹ́lé,menyo20k,11
"""Ètò ìlera abẹ́lé jẹ́ kọnti nínú àtúnṣe ètò ìlera ní orílẹ̀-èdè.""""""",menyo20k,11
---Nàìjíríà tún ìpinnu rẹ̀ sọ láti ṣe ìgbélárugẹ ẹ̀tọ́ ọmọnìyàn,menyo20k,10
"""Ọ̀gbẹ́ni Hamza l""""ó ṣójú fún ọ̀gbẹ́ni Akpata níbi ayẹyẹ náà .""",menyo20k,11
"""---Igbákejì Ààrẹ Ọ̀ṣínbájò yóò ṣèpàdé pẹ̀lú Mike Pence, àti àwọn t""""ó kù l""""órílẹ̀-èdè Amẹ́ríkà""",menyo20k,14
---Muhammad-Bande di Ààrẹ Àpérò Àjọ UN,menyo20k,6
Oṣù Kesan-an ọdún 2019 ni ó bẹ̀rẹ̀ iṣẹ́.,menyo20k,8
"""---Awon ọmọ orílẹ̀-èdè Nàìjíríà ní ẹ̀yìn odi ń ṣ""""alágbàáwí fún ìdìbò láti ìlú òkèèrè.""",menyo20k,14
Gbogbo wa ni a ní lati ṣiṣẹ́ pọ̀ lati ṣe àṣeyọrí.,menyo20k,11
---Ààrẹ Buhari forílé orílẹ̀-èdè Saudi Arabia fún Ìpàdé àpérò OIC.,menyo20k,10
---Nàìjíríà rawọ́ ẹ̀bẹ̀ ìrànwọ́ sí U.S láti kojú ìṣòro àìríṣẹ́ṣe.,menyo20k,10
---Ààrẹ Buhari tẹ̀síwájú nínú ètò ìlànà ẹ̀sìn ní Makkah,menyo20k,9
"Gómìnà agbègbè Makkah, Prince Khalid Bin Faisal Al-Saud ni ó kí Ààrẹ káàbọ̀ ní Makkah.",menyo20k,15
"Lẹ́yìn ìgbàlejò, lógán ni ó bẹ̀rẹ̀ iṣẹ́ Umrah ní àṣálẹ́ ọjọ́ ẹtì.",menyo20k,12
---Ààrẹ Buhari yóò wà ní Saudi Arabia láti ṣe àwọn ìlànà-ẹ̀sìn ti Umrah.,menyo20k,13
---Orílẹ̀-èdè Nàìjíríà àti Angola yóò fọwọ́sowọ́pọ̀ láti mú ètò ààbò agbègbè-ságbègbè gbópọn sí i.,menyo20k,14
Augusto àti Onyeama ni wọ́n jọ tọwọ́bọ ìwé àdéhùn náà.,menyo20k,10
"Àwọn orílẹ̀-èdè méjèèjì ti gba àwọn wàhálà, àwọn ìpèníjà ìyípadà ojú-ọjọ́ àti ìwà ìpànìyàn.",menyo20k,14
"""---Ilé ìgbìmọ̀ aṣòfin f""""ọ̀ǹtẹ̀ lu Àbíké Dábírí-Erewa gẹ́gẹ́ bí adarí Àjọ Ẹ̀yìn odi""",menyo20k,13
"""---Ìjì-líle kọlu ìlú ilé-ìsìn l""""órílé-ẹ̀dè India lẹ́yìn tí ọ̀pọ̀ ènìyàn sá kúrò níbùgbé wọn""",menyo20k,14
"---Ọ̀pọ̀ farapa yánayàna, ẹnìkan pàdánù ẹ̀mí rẹ̀ nínú ìkọlù Venezuela.",menyo20k,10
---Ìpàdé àpérò lórí ìdàgbàsókè ètò ọrọ̀-ajé láàárín orílẹ̀-èdè Nàìjíríà-UK wáyé nílùú Àbújá.,menyo20k,12
"""---Ààrẹ Buhari p""""àṣẹ fún Adájọ́ Àgbà orílẹ̀-èdè Nàìjíríà láti dá sí ọ̀ràn Zainab""",menyo20k,13
Àjọ JAMB ṣe ìdánwò ní orílẹ̀-èdè méje ní ìlú òkèèrè.,menyo20k,10
Amẹ́ríkà kan sáárá sí fọwọ́sowọ́pọ̀ pẹ̀lú orílẹ̀-èdè Nàìjíríà láti fòpin sí àìsàn ibà.,menyo20k,13
---Ààrẹ Buhari fẹ́ ìmóríyá fún àwọn àgbẹ̀.,menyo20k,7
---Orílẹ̀-èdè Nàìjíríà pè fún ètó ààbò lórí ìmọ̀ ẹ̀rọ ìgbàlódé.,menyo20k,10
---ilẹ̀-rírì lórílè-èdè Indonesia: ó tó ènìyàn màrúndínlógún tí ó ti kú lẹ́yìn ọ̀pọ̀ ọdún ìjàmbá,menyo20k,15
---Orílẹ̀-èdè Korea fún Nàìjíríà ni ẹ̀gbẹ̀rún lọ́nà ẹ̀ẹ́dẹ́gbẹ̀ta owó dọ́là.,menyo20k,10
"---Èka èdè Yorùbá, Ohùn Nàìjíríà (VON) bẹ̀rẹ̀ ìgbòhùn sáfẹ́fẹ́ ní ìlú Àbújá.",menyo20k,12
---Igbákejì Ààrẹ yóò kópa níbi ìpàdé Africa-Europe ni Austria.,menyo20k,9
"""Ó lépa ìdásí Àjọṣe fún Ìmúrò Ìdókoòwò àti ìpèsè Iṣé.""""""",menyo20k,10
---Ààrẹ Buhari ṣèbọ̀wọ̀ fún àwọn tó pàdánù ẹ̀mí wọn lásìkò Ìṣẹ̀lẹ̀-ìpaninípakúpa.,menyo20k,11
---Nàìjíríà bá Amẹ́ríkà kẹ́dùn lórí ikú George Bush.,menyo20k,8
---Nàìjíríà kò ní pẹ́ gbé àwọn àkọsílẹ̀ ìwé àṣà fún ìdàgbàsókè ìgbáfẹ́ jáde.,menyo20k,13
"---WANEP, AU ṣe ìdánilẹ́kọ̀ọ́ nípa ààbò lásìkò ìjàm̀bá ètò ìdìbò.",menyo20k,10
Ààrẹ Buhari ní òun kì í ṣe ẹda.,menyo20k,8
"""Ó ṣàpèjúwe àwọn tí ó ń sọ̀rọ̀ yìí gege bi """"Aláìmọ̀kan àti aláìlẹ́sìn.""",menyo20k,13
Èmi kò ní pẹ́ ṣe ayẹyẹ ọjọ́ ìbí kẹrìndínlọ́gọ́rin mi.,menyo20k,10
---Ikọ̀ ọmọ-ogun ọlọ̀tẹ̀ Taliban ṣekú-pa ọlọ́pàá Afghan méjìlélógún.,menyo20k,8
---Ààrẹ Buhari gbà àmì ẹ̀yẹ fún akitiyan láti dénà àrùn rọmọlápá-rọmọlẹ́sẹ̀.,menyo20k,11
---Trump yóò yan ọ̀gágun tẹ́lẹ̀rí gẹ́gẹ́ bí aṣojú sílẹ̀ Saudi Arabia.,menyo20k,11
"""Nàìjíríà fẹ́ ìjìyà tó nípọn fún àwọn t""""ó ń ṣe owó ìlú mọ́kumọ̀ku.""",menyo20k,13
"""""""A gbọ́dọ̀ gbógun ti ìwà ìbàjẹ́ ní gbogbo ọ̀nà.""",menyo20k,9
Adaríkùnrin àti Adaríbìnrin ti Cornwall dé sí orílẹ̀-èdè Nàìjíríà.,menyo20k,9
Wíwá sí orílẹ̀-èdè Nàìjíríà wà lára ìrìnàjò rẹ̀ lọ sí ìlú Áfíríkà.,menyo20k,12
---Nàìjíríà ṣèlérí láti jẹ́ kí àwọn ènìyàn jẹ̀gbádùn ètò ìjọba tiwa-n-tiwa.,menyo20k,11
"""Ààrẹ tún ní """"Mo máa ń rí ọ ní gbogbo àwọn ìpínlẹ̀ orílẹ̀-èdè yìí.""",menyo20k,14
"""---Àwọn tó ń wa ekùsà l""""órílẹ̀-èdè Nàìjíríà yóò jẹ́ àǹfààní bílíọ́nù márùn-ún owó ìrànwó.""",menyo20k,14
---NIBUCAA: Àjọ Ìṣọ̀kan Àgbáyé yóò sàtìlẹ́yìn fún Nàìjíríà láti gbógun ti àrùn kògbóògùn.,menyo20k,13
Àjọ NIBUCAA ti ran àwọn ìpínlẹ̀ wọ̀nyí lọ́wọ́.,menyo20k,8
---Orílẹ̀-èdè Nàìjíríà ṣèlérí láti pèsè ètò ìrànwọ́ fún Sao Tome àti Principe.,menyo20k,12
"""---Àwọn orílẹ̀-èdè t""""ó wà lábẹ́ ECOWAS ṣèlérí láti ṣe okoòwò pẹ̀lú China.""",menyo20k,12
Àwọn ẹ̀kùn wa ní ọ̀pọ̀lọpọ̀ ohun nǹkan ìgbáfẹ́.,menyo20k,8
Alága ECOWAS dúpẹ́ lọ́wọ́ orílẹ̀-èdè China fún ètò okoòwò wọn nílẹ̀ Áfíríkà.,menyo20k,12
"""""""China tún ń pèsè ètò ìrànwọ́ fún àwọn aláìní.""",menyo20k,9
Jordan kìlò lórí ohun tó lè ṣẹlẹ̀ tí Amẹ́ríkà bá fòpin sí ìrànlọ́wọ́ Palestine.,menyo20k,14
"Nàìjíríà, Germany àti UN yóò ṣèpàdé lórí ikọ̀ ọlọ́tẹ̀ Boko haram.",menyo20k,11
"August 30, 2018 --- Gómìnà ìpínlẹ̀ Èkó gba adarí ìjọba Britain lálejò.",menyo20k,12
Ọ̀pọ̀ àwọn ọmọ orílẹ̀-èdè Britain ló ní okoòwò nílùú Èkó.,menyo20k,10
"""Ó sọ pé """"a ti sọ̀rọ̀ nípa ìmọ̀ ẹ̀rọ, ohun amáyédẹrùn àti ìdásílẹ̀ ilé-iṣẹ́.""",menyo20k,14
Ìbáṣepọ̀ tó wà láàárín ìlú Èkó àti orílẹ̀-èdè Britain bẹ̀rẹ̀ láti ọ̀pọ̀lọpọ̀ ọdún ṣ́eyìn.,menyo20k,14
Mo dúpẹ́ lọ́wọ́ gómìnà ìpínlẹ̀ Èkó.,menyo20k,6
---Ààrẹ Buhari ṣe ìpàdé bòńkẹ́lẹ́ pẹ̀lú Adarí ìjọba orílẹ̀-èdè Britain.,menyo20k,10
Ààrẹ Buhari àti àwọn Adarí ilé-iṣẹ́ ìjọba àpapọ̀ ni wọ́n wá pàdé May.,menyo20k,13
Orílẹ̀-èdè Nàìjíríà wà lára orílẹ̀-èdè tí May fẹ́ kàn sí nílẹ̀ Áfíríkà.,menyo20k,12
---Turkey ti àwọn afurasí mọ́lé látàrí ìkọlù sílé aṣojú orílẹ̀-èdè Améríkà.,menyo20k,11
"Ilé-iṣẹ́ ọlọ́pàá sọ pé, méjì nínú àwọn afurasí náà mu otí àmupara lásìkò ìkọlù náà.",menyo20k,15
"Ẹ̀wẹ̀, ìròyìn tún fi múlẹ̀ pé ẹnikẹ́ni kò farapa nínú ìkọlù náà.",menyo20k,12
---Iran ṣèlérí láti ṣàtìlẹyìn fún àtúnṣe orílẹ̀-èdè Syria.,menyo20k,8
"""---Ọkọ̀ òfuurufú tí wọ́n jígbé ní Seattle-Tacoma ti já l""""Érèkùsù kan.""",menyo20k,11
---Ìjọba Nàìjíríà yóò gbé àwọn oníbàrá ìrinnà ọkọ̀ òfuurufú Russia lọ sílé ẹjọ́.,menyo20k,13
A ò ní jẹ́ kí wọn lọ láì jìyà.,menyo20k,9
"Nítorí náà, ẹ fún wa ni ìwé àkọsílẹ̀ ti ẹ ni nípa wọn.",menyo20k,13
---Ààrẹ Trump yóò ṣàtúnṣe sí bàálù òfuurufú ti ààrẹ.,menyo20k,9
Ìpílẹ̀ tuntun àmọ́ṣá ìpílẹ̀ tuntun yìí yóò parí lọ́dún 2021.,menyo20k,10
"""Trump tún sọ pé """"a ó ní ọ̀pọ̀lọpọ̀ Ààrẹ, tí wọn yóò jẹ ànfààní yìí.""",menyo20k,15
Ilé-iṣẹ́ ọmọ ogun orí òfuurufú orílẹ̀-èdè Amẹ́rikà ní bàálù méjì̀.,menyo20k,10
---Ààrẹ Buhari dé sí Hague fún ìpàdé àgbáyé ICC.,menyo20k,9
---Ààrẹ Buhari dárò ikú aṣòfin Longjan,menyo20k,6
Ààrẹ wá gbàdúrà pé kí Ọlọ́run tẹ́ olóògbé náà sí afẹ́fẹ́ ire.,menyo20k,12
---Ilé-iṣẹ́ ọlọ́pàá kò ní kàárẹ̀ láti túbọ̀ máa gbógun ti ìwà ọ̀daràn.,menyo20k,12
Ilé ìgbìmọ̀ aṣòfin ń ṣe ìpàdé bòǹkẹ́lẹ́ pẹ̀lú adarí àwọn ọlọ́pàá Nàìjíríà.,menyo20k,12
"---Ààrẹ Muhammadu Buhari kẹ́dùn ikú ààrẹ orílẹ̀ èdè Kenya tẹ́lẹ̀rí, Arap Moi.",menyo20k,12
Ààrẹ wá gbàdúrà pé kí ọlọ́run tẹ́ olóògbé náà sí afẹ́fẹ́ ire.,menyo20k,12
"---Mínísítà sọ wípé ìgbóhùn sáfẹ́fẹ́ èdè Nàíjíríà, ọ̀kan nínú ohun tó ní òmìnira jùlọ.",menyo20k,14
---Gómìnà ẹgbẹ́ òṣèlú APC yóò fi àtúnṣe ètò òfin ránsẹ́ sí ilé ìgbìmọ̀ aṣòfin.,menyo20k,14
--- Anthony Joshua ń jíròrò lórí ibi ìgbáradì ṣaájú ìfigagbága pẹ̀lú Jarrell Miller.,menyo20k,13
--- Martial sún àkókò rẹ̀ síwájú nínú ikọ̀ Manchester United.,menyo20k,10
--- Sarri- Mi ò dí Hazard lọ́wọ́ tó bá fẹ́ lọ,menyo20k,11
--- Ikọ̀ agbábòọ̀lù obìnrin Dream Stars ṣàfihàn akọ́nimọ̀ọ́gbá tuntun.,menyo20k,9
--- Kò sí ìdánilójú ìṣàwárí Emiliano Sala tó di àwáàrí.,menyo20k,10
--- Petr Cech ti ikọ̀ Arsenal ṣetán àti fẹ̀yìntì nípàrí sáà yìí.,menyo20k,12
--- Àjọ NFF yan pápá ìṣeré Keshi fún ìfẹsẹ̀wọnsẹ̀ Seychelles àti Egypt.,menyo20k,12
--- Orílẹ̀-èdè Egypt ni ààyò láti gbàlejò ìdíje AFCON ti ọdún 2019.,menyo20k,12
--- Mbappe gba àmì-ẹ̀yẹ agbábọ́ọ̀lù orílẹ̀-èdè France tí ó dára jùlọ.,menyo20k,11
---Atamátàsé Ọmọ Ààrẹ Weah yóò dara pọ̀ mọ́ ikọ̀ agbábọ́ọ̀lù Celtic pẹ̀lú àyálò.,menyo20k,13
Weah sọ ọ́ di mímọ̀ lọ́jọ́ ìṣẹ́gun (Tuesday).,menyo20k,8
--- Èyí ni àtúpalẹ̀ àwọn ìfẹsẹ̀wọnsẹ̀ ìdíje EPL tí ó wáyé lópin ọ̀sẹ̀.,menyo20k,13
"Bákan náà, ikọ̀ agbábọ̀ọ̀lu Leicester City fẹ̀yìn Chelsea bẹ́lẹ̀ pẹ̀lú àmì ayò kan sí òdo.",menyo20k,15
--- ÀTẸ ÀJỌ FIFA: Ikọ̀ Super Eagles parí ọdún 2018 sípò kẹrìnlélógójì.,menyo20k,12
"Ipò àtẹ àjọ FIFA/Coca-Cola mìíràn yóò tún jáde lọ́jọ́ keje, oṣù kejì, ọdún 2019.",menyo20k,14
--- Mourinho kí mi káàbọ̀ padà sínú ìdíje Premier League - Ranieri,menyo20k,12
Ọ̀rẹ́ mi dạ́adáa ló jẹ́.,menyo20k,5
"Akínkanjú ọkùnrin, akọ́nimọ̀ọ́gbá àti Alákòóso ni ó jẹ́.",menyo20k,8
"--- Ilé-iṣẹ́ Ààrẹ, Àjọ NFF lọ pàdé ikọ̀ Super Falcons ní ìlú Àbújá.",menyo20k,13
"Ẹ jọ̀wọ́, ẹ sinmi dáradára.",menyo20k,5
--- Berhalter ti di kíkéde gẹ́gẹ́ bí akọ́nimọ̀ọ́gbá ikọ̀ agbábọ́ọ̀lù àwọn ọkùnrin orílẹ̀-èdè US.,menyo20k,14
À ń fojúsọ́nà láti ṣafihàn rẹ̀ lọ́jọ́ ìṣẹ́gun (Tuesday) nílùú New York.,menyo20k,12
--- Ààrẹ Buhari kí ikọ̀ Super Falcons kú oríire gbígba ife ẹ̀yẹ ilẹ̀ Adúláwọ̀.,menyo20k,14
--- Pinnick gbóríyìn fún ilé ìfowópamọ́ Zenith fún ìpegedé AFCON ọdún 2019,menyo20k,12
--- Ikọ̀ Super Falcons pegedé sí àṣekágbá ìdíje AWCON,menyo20k,9
"Pẹ̀lú èsì yìí, orílẹ̀-èdè Nàìjííríà ti pegedé sí àṣekágbá ìdíje AWCON ọdún 2019.",menyo20k,13
--- Didier Drogba fẹ̀yìntì nínú eré bọ́ọ̀lù àfẹsẹ̀gbá,menyo20k,8
--- Ààrẹ Buhari kí ikọ̀ Super Eagles kú oríire ìpegedé sínú ìdíje AFCON ọdún 2019,menyo20k,15
Ààrẹ Bùhárí fi àtilẹ́yìn gbogbo ìgbà Ìjọba Àpapọ̀ dá ikọ̀ Super Eagle lójú.,menyo20k,13
--- Belgium dúró ṣinṣin nínú ìdíje Líìgi UEFA Nations.,menyo20k,9
--- ìdíje Líìgì UEFA Nations: Croatia fìyà jẹ Spain,menyo20k,9
--- Djokovic po Zverev mọ́lẹ̀ nínú àṣekágbá ìdìje ATP,menyo20k,9
"--- IÌfẹsẹ̀wọnsẹ̀ pẹ̀lú Bafana: Musa, Balogun, àti àwọn ogún mìíràn gbáradì ní Asaba",menyo20k,13
"--- A kò bẹ̀ẹ̀rù ikọ̀ Nàìjííríà, Baxter tún un sọ.",menyo20k,10
--- Ikọ̀ orílẹ̀-èdè China dara pọ̀ mọ́ àwọn tí wọn ń lépa àtira Victor Moses,menyo20k,15
--- Rohr mú Afelokhai gẹ́gẹ́ bí arọ́pò Uzoho,menyo20k,8
--- Ikọ̀ Man City gòkè lẹ́yìn ìfakọyọ ńlá,menyo20k,8
--- Ìdìje Ìpege AFCON: Bafana Bafana dárúkọ ikọ̀ tí yóò kojú orílẹ̀-èdè Nàìjííríà,menyo20k,13
--- Ikọ̀ Nàìjííríà yóò pegedé sí ìdíje ife ẹ̀yẹ ilẹ̀ Adúláwọ̀ (AFCON) ọdún 2019: Rohr,menyo20k,15
"--- Ikọ̀ orílẹ̀-èdè Nàìjííríà gòkè, ipò kẹrìnlélógójì ni wọ́n wà báyìí lórí àtẹ ipò FIFA",menyo20k,15
Tunisia ni ó wà ní ipò kejìlélógún nígbà tí Senegal wà ní ipò karùndínlógbọ̀n.,menyo20k,14
--- Pliskova yege sínú ìpele tó kángun sí àṣekágbá ìdíje WTA,menyo20k,11
--- Messi di yíyọ sẹ́gbẹ̀ẹ́ fún ọ̀sẹ̀ mẹ́tà látàrí èṣe apá.,menyo20k,11
--- Mikel Obi gbósùnbà fún ikọ̀ Eagles,menyo20k,7
--- ìdíje ìpegedé (AFCON) ọdún 2019: Ìpàgọ ikọ̀ Eagles di ṣíṣí lónìí.,menyo20k,12
--- Rafael Nadal dúró lókè téńtè síbẹ̀ lórí àtẹ ATP,menyo20k,10
